Date,Ticker,Open,High,Low,Close,Volume
2021-05-14 04:00:00,SOXX,132.7467,136.11,131.4567,134.89,4664028.0
2021-05-17 04:00:00,SOXX,133.64,133.8267,131.48,133.7133,3365079.0
2021-05-18 04:00:00,SOXX,134.9688,135.2267,132.56,132.6367,2354733.0
2021-05-19 04:00:00,SOXX,130.0667,135.3633,129.5167,135.2233,4127259.0
2021-05-20 04:00:00,SOXX,136.2333,139.3533,136.1333,138.78,5021169.0
2021-05-21 04:00:00,SOXX,139.76,139.8133,137.7833,138.0133,5250948.0
2021-05-24 04:00:00,SOXX,139.4567,142.264,139.3333,141.5,3373860.0
2021-05-25 04:00:00,SOXX,142.54,142.9933,141.12,141.92,4363434.0
2021-05-26 04:00:00,SOXX,142.0233,142.9167,141.0067,142.3,2492382.0
2021-05-27 04:00:00,SOXX,142.0367,143.6167,141.6667,142.9,3302727.0
2021-05-28 04:00:00,SOXX,143.44,144.92,143.1867,144.2267,2179590.0
2021-06-01 04:00:00,SOXX,145.3167,146.4633,143.08,143.8233,3373482.0
2021-06-02 04:00:00,SOXX,143.7133,145.2867,143.2567,144.7,2140611.0
2021-06-03 04:00:00,SOXX,143.0767,143.7,141.5467,142.2133,3247419.0
2021-06-04 04:00:00,SOXX,143.4333,145.9567,143.4333,145.6667,2821950.0
2021-06-07 04:00:00,SOXX,144.9767,145.2433,143.6933,144.5333,2376384.0
2021-06-08 04:00:00,SOXX,145.66,145.9137,142.6233,143.7067,2534889.0
2021-06-09 04:00:00,SOXX,144.1833,144.6,143.0,143.0,2607735.0
2021-06-10 04:00:00,SOXX,143.0567,145.0333,142.7567,144.47,2165082.0
2021-06-11 04:00:00,SOXX,144.9033,145.2,144.0867,145.2,1765233.0
2021-06-14 04:00:00,SOXX,145.5667,147.2633,144.7133,147.2633,3674295.0
2021-06-15 04:00:00,SOXX,146.87,147.7667,145.5767,146.0567,2388207.0
2021-06-16 04:00:00,SOXX,146.51,146.9333,143.5333,144.6833,3614691.0
2021-06-17 04:00:00,SOXX,144.2867,147.3133,144.1767,146.2433,3872994.0
2021-06-18 04:00:00,SOXX,145.24,145.3467,141.9567,142.7433,2889804.0
2021-06-21 04:00:00,SOXX,142.9067,143.52,141.6933,143.27,2233443.0
2021-06-22 04:00:00,SOXX,143.4833,144.3593,142.68,143.9467,1738353.0
2021-06-23 04:00:00,SOXX,144.3067,145.36,144.26,144.5467,1889466.0
2021-06-24 04:00:00,SOXX,145.9533,147.3933,145.8004,147.0033,1428408.0
2021-06-25 04:00:00,SOXX,147.6267,147.863,146.19,146.6033,1343214.0
2021-06-28 04:00:00,SOXX,147.51,150.7267,147.51,150.1033,2651544.0
2021-06-29 04:00:00,SOXX,149.9267,151.499,149.4333,151.28,1748742.0
2021-06-30 04:00:00,SOXX,151.14,151.6967,150.3983,151.4067,1317186.0
2021-07-01 04:00:00,SOXX,151.2533,151.2533,148.73,149.2367,2264115.0
2021-07-02 04:00:00,SOXX,150.1633,150.51,148.9733,150.1467,1827030.0
2021-07-06 04:00:00,SOXX,150.5533,151.04,147.98,149.89,2002035.0
2021-07-07 04:00:00,SOXX,150.8333,150.8467,146.9967,147.62,1888431.0
2021-07-08 04:00:00,SOXX,144.51,146.42,143.4033,145.7233,2000007.0
2021-07-09 04:00:00,SOXX,146.2033,148.3767,145.15,148.1,1833033.0
2021-07-12 04:00:00,SOXX,148.7333,150.0,148.1667,150.0,3950160.0
2021-07-13 04:00:00,SOXX,149.3733,150.0467,148.6067,149.4,2122281.0
2021-07-14 04:00:00,SOXX,150.42,151.6967,148.2833,148.71,2256549.0
2021-07-15 04:00:00,SOXX,147.9933,148.3133,144.3067,145.41,2657016.0
2021-07-16 04:00:00,SOXX,145.8633,146.6,141.91,142.25,2571513.0
2021-07-19 04:00:00,SOXX,140.3067,142.34,139.5033,142.1067,4069209.0
2021-07-20 04:00:00,SOXX,142.79,145.1367,141.0,144.0433,3201039.0
2021-07-21 04:00:00,SOXX,144.5933,148.5367,144.5933,148.4667,2039652.0
2021-07-22 04:00:00,SOXX,147.7233,148.4,146.4967,147.59,1185282.0
2021-07-23 04:00:00,SOXX,148.28,148.49,146.5133,148.3433,1312449.0
2021-07-26 04:00:00,SOXX,147.7733,148.72,147.4067,148.39,1123299.0
2021-07-27 04:00:00,SOXX,147.9667,147.9667,142.59,145.6667,2508618.0
2021-07-28 04:00:00,SOXX,146.1967,148.67,145.4933,148.0467,2289705.0
2021-07-29 04:00:00,SOXX,148.61,151.53,148.5533,151.0667,2303736.0
2021-07-30 04:00:00,SOXX,149.7,152.6133,149.7,152.3033,2320653.0
2021-08-02 04:00:00,SOXX,153.7633,155.1667,152.89,153.2667,2864328.0
2021-08-03 04:00:00,SOXX,153.6067,154.4333,151.81,154.4333,1769175.0
2021-08-04 04:00:00,SOXX,154.7333,156.7567,154.5033,156.0067,1626225.0
2021-08-05 04:00:00,SOXX,156.7567,157.1267,155.1467,156.0333,1420434.0
2021-08-06 04:00:00,SOXX,155.1167,156.0367,154.85,155.2567,1233093.0
2021-08-09 04:00:00,SOXX,155.8833,155.9733,154.0767,154.73,1065972.0
2021-08-10 04:00:00,SOXX,154.96,155.2267,151.8167,152.9333,2695668.0
2021-08-11 04:00:00,SOXX,153.35,153.5633,150.62,152.41,1296873.0
2021-08-12 04:00:00,SOXX,151.91,151.91,149.5233,150.7733,1531395.0
2021-08-13 04:00:00,SOXX,150.4267,151.7433,150.2967,151.72,1060113.0
2021-08-16 04:00:00,SOXX,151.1467,151.5467,149.89,151.1567,1144044.0
2021-08-17 04:00:00,SOXX,149.9,149.9,146.8433,148.23,1850661.0
2021-08-18 04:00:00,SOXX,148.0233,148.93,146.0767,146.27,1879485.0
2021-08-19 04:00:00,SOXX,145.3533,148.2767,144.2267,147.47,2175648.0
2021-08-20 04:00:00,SOXX,147.8633,148.84,146.8067,148.5767,1798443.0
2021-08-23 04:00:00,SOXX,150.12,152.9633,150.12,152.76,2181162.0
2021-08-24 04:00:00,SOXX,153.2,153.6667,152.4967,152.76,1663233.0
2021-08-25 04:00:00,SOXX,153.3633,155.06,153.2767,153.9233,2274234.0
2021-08-26 04:00:00,SOXX,153.74,154.6667,152.8067,154.0667,2284575.0
2021-08-27 04:00:00,SOXX,154.1533,157.1933,153.9367,157.0067,2404572.0
2021-08-30 04:00:00,SOXX,157.6467,158.8433,156.7567,157.32,2519316.0
2021-08-31 04:00:00,SOXX,157.49,157.7,154.8467,156.0633,2108382.0
2021-09-01 04:00:00,SOXX,156.8467,157.0033,155.2133,155.2133,1632993.0
2021-09-02 04:00:00,SOXX,155.95,156.2733,155.19,155.7933,1502469.0
2021-09-03 04:00:00,SOXX,155.82,157.57,155.4733,156.96,1356402.0
2021-09-07 04:00:00,SOXX,157.04,157.0467,155.4567,156.3833,1648734.0
2021-09-08 04:00:00,SOXX,155.6667,155.8267,153.0333,154.38,3087897.0
2021-09-09 04:00:00,SOXX,154.2767,155.84,154.1833,154.9233,3920994.0
2021-09-10 04:00:00,SOXX,156.1967,158.5267,156.14,156.1533,2960055.0
2021-09-13 04:00:00,SOXX,157.7267,157.9767,155.5167,157.65,2873718.0
