Date,Ticker,Open,High,Low,Close,Volume
2021-05-13 04:00:00,QQQ,319.92,322.4,316.9,319.34,69871165.0
2021-05-14 04:00:00,QQQ,322.6,327.33,322.08,326.39,44317365.0
2021-05-17 04:00:00,QQQ,324.63,326.3721,321.45,324.41,39291997.0
2021-05-18 04:00:00,QQQ,325.39,326.65,321.94,322.22,36520954.0
2021-05-19 04:00:00,QQQ,316.66,322.9,316.3,322.59,66010508.0
2021-05-20 04:00:00,QQQ,324.12,329.71,323.89,328.83,46054337.0
2021-05-21 04:00:00,QQQ,330.43,330.86,326.64,327.01,50263899.0
2021-05-24 04:00:00,QQQ,329.37,333.67,329.0,332.51,32408771.0
2021-05-25 04:00:00,QQQ,334.07,334.81,331.755,332.97,31263389.0
2021-05-26 04:00:00,QQQ,333.66,334.61,332.95,334.13,25419932.0
2021-05-27 04:00:00,QQQ,333.67,334.54,332.67,332.88,27886997.0
2021-05-28 04:00:00,QQQ,334.12,335.5699,333.6,333.93,29927449.0
2021-06-01 04:00:00,QQQ,335.3,335.785,331.43,332.82,30916778.0
2021-06-02 04:00:00,QQQ,333.25,334.34,331.695,333.47,22044340.0
2021-06-03 04:00:00,QQQ,330.55,331.86,328.28,330.0,36765825.0
2021-06-04 04:00:00,QQQ,331.85,336.0582,331.78,335.6,38697195.0
2021-06-07 04:00:00,QQQ,335.05,336.66,334.34,336.6,32496902.0
2021-06-08 04:00:00,QQQ,338.395,339.29,335.03,336.76,27282819.0
2021-06-09 04:00:00,QQQ,338.17,338.97,336.651,336.84,21485319.0
2021-06-10 04:00:00,QQQ,337.19,340.46,336.73,340.35,33702067.0
2021-06-11 04:00:00,QQQ,340.36,341.25,339.69,341.24,21142830.0
2021-06-14 04:00:00,QQQ,341.68,344.52,340.46,344.51,27827716.0
2021-06-15 04:00:00,QQQ,344.15,344.47,341.52,342.26,35963780.0
2021-06-16 04:00:00,QQQ,342.74,343.84,337.45,341.01,55354045.0
2021-06-17 04:00:00,QQQ,339.97,346.38,339.92,345.34,59582100.0
2021-06-18 04:00:00,QQQ,343.63,344.8082,341.86,342.63,55176712.0
2021-06-21 04:00:00,QQQ,342.43,344.69,340.15,344.36,32915249.0
2021-06-22 04:00:00,QQQ,344.15,348.03,343.84,347.57,28833626.0
2021-06-23 04:00:00,QQQ,347.51,348.92,346.88,347.74,27188454.0
2021-06-24 04:00:00,QQQ,349.73,351.46,349.17,349.89,32565105.0
2021-06-25 04:00:00,QQQ,350.47,350.72,348.84,349.46,28646601.0
2021-06-28 04:00:00,QQQ,350.78,353.85,350.72,353.71,39130305.0
2021-06-29 04:00:00,QQQ,353.53,355.0199,352.67,354.99,29426039.0
2021-06-30 04:00:00,QQQ,354.83,355.23,353.83,354.43,32723964.0
2021-07-01 04:00:00,QQQ,354.07,355.09,352.68,354.57,29262128.0
2021-07-02 04:00:00,QQQ,356.52,358.97,356.28,358.64,32727244.0
2021-07-06 04:00:00,QQQ,359.26,360.48,356.49,360.19,38842394.0
2021-07-07 04:00:00,QQQ,362.45,362.76,358.94,360.95,35249642.0
2021-07-08 04:00:00,QQQ,355.74,359.65,354.42,358.77,50676771.0
2021-07-09 04:00:00,QQQ,358.17,361.5,357.57,361.01,35184534.0
2021-07-12 04:00:00,QQQ,362.45,362.89,360.83,362.42,25690477.0
2021-07-13 04:00:00,QQQ,362.03,365.465,361.54,362.42,39655565.0
2021-07-14 04:00:00,QQQ,364.83,365.49,362.22,363.07,34856350.0
2021-07-15 04:00:00,QQQ,362.98,363.19,358.46,360.52,53354057.0
2021-07-16 04:00:00,QQQ,361.4,362.41,357.24,357.6,46803811.0
2021-07-19 04:00:00,QQQ,354.05,355.18,352.04,354.67,64277525.0
2021-07-20 04:00:00,QQQ,355.63,360.28,353.8,358.79,42134202.0
2021-07-21 04:00:00,QQQ,358.35,361.56,358.12,361.56,30259860.0
2021-07-22 04:00:00,QQQ,361.77,363.96,361.77,363.95,30124140.0
2021-07-23 04:00:00,QQQ,365.31,368.485,363.9157,368.2,31828799.0
2021-07-26 04:00:00,QQQ,367.49,368.89,366.601,368.49,28298125.0
2021-07-27 04:00:00,QQQ,368.22,368.22,360.16,364.43,57684648.0
2021-07-28 04:00:00,QQQ,365.6,367.45,363.24,365.83,41966195.0
2021-07-29 04:00:00,QQQ,365.25,367.6794,365.25,366.48,25618533.0
