Date,Ticker,Open,High,Low,Close,Volume
2021-05-14 04:00:00,XLV,123.54,123.855,123.14,123.45,6610644.0
2021-05-17 04:00:00,XLV,123.31,123.875,123.14,123.22,6016179.0
2021-05-18 04:00:00,XLV,123.18,123.9689,122.77,123.26,9221847.0
2021-05-19 04:00:00,XLV,122.46,123.13,121.59,123.05,10078423.0
2021-05-20 04:00:00,XLV,123.01,124.87,123.01,124.34,7543060.0
2021-05-21 04:00:00,XLV,124.75,125.66,124.26,124.36,8468399.0
2021-05-24 04:00:00,XLV,125.0,125.2499,124.43,124.48,4992571.0
2021-05-25 04:00:00,XLV,124.66,124.67,123.97,124.11,6809419.0
2021-05-26 04:00:00,XLV,124.08,124.12,122.86,123.39,6863817.0
2021-05-27 04:00:00,XLV,123.65,123.75,123.05,123.12,8133142.0
2021-05-28 04:00:00,XLV,123.59,124.615,123.52,123.6,10076799.0
2021-06-01 04:00:00,XLV,123.75,123.79,121.465,121.57,13416281.0
2021-06-02 04:00:00,XLV,121.68,121.99,121.04,121.33,13265142.0
2021-06-03 04:00:00,XLV,120.88,122.02,120.61,121.7,13261670.0
2021-06-04 04:00:00,XLV,122.34,122.6999,121.95,122.09,11244449.0
2021-06-07 04:00:00,XLV,122.39,123.61,122.18,122.53,13999381.0
2021-06-08 04:00:00,XLV,122.83,122.9,121.21,122.15,10818677.0
2021-06-09 04:00:00,XLV,122.46,123.535,122.46,123.33,8007604.0
2021-06-10 04:00:00,XLV,123.63,125.58,123.58,125.44,9364038.0
2021-06-11 04:00:00,XLV,125.25,125.31,123.92,124.55,7001581.0
2021-06-14 04:00:00,XLV,124.48,124.68,123.78,124.66,5176074.0
2021-06-15 04:00:00,XLV,124.79,124.98,124.17,124.7,5445292.0
2021-06-16 04:00:00,XLV,124.83,125.46,123.87,124.22,11667594.0
2021-06-17 04:00:00,XLV,124.0,125.5,123.98,125.17,6543352.0
2021-06-18 04:00:00,XLV,124.24,124.41,123.57,123.74,11057222.0
2021-06-21 04:00:00,XLV,123.65,124.965,123.2,124.74,6674947.0
2021-06-22 04:00:00,XLV,124.82,125.18,124.4,125.01,7222917.0
2021-06-23 04:00:00,XLV,124.84,125.13,124.44,124.49,6532239.0
2021-06-24 04:00:00,XLV,125.22,126.005,124.99,125.13,7083657.0
2021-06-25 04:00:00,XLV,125.08,126.08,125.01,125.7,8356653.0
2021-06-28 04:00:00,XLV,125.83,126.05,125.41,125.89,4644129.0
2021-06-29 04:00:00,XLV,125.9,126.42,125.74,126.03,6184679.0
2021-06-30 04:00:00,XLV,125.9,126.21,125.47,125.95,8556070.0
2021-07-01 04:00:00,XLV,126.04,127.16,125.99,127.07,12034110.0
2021-07-02 04:00:00,XLV,127.23,128.41,127.005,128.29,12343291.0
2021-07-06 04:00:00,XLV,127.91,128.18,127.2601,128.17,11437404.0
2021-07-07 04:00:00,XLV,128.18,128.98,127.71,128.98,18459957.0
2021-07-08 04:00:00,XLV,127.78,128.37,127.11,128.27,8411782.0
2021-07-09 04:00:00,XLV,128.73,129.105,128.4199,128.71,5240472.0
2021-07-12 04:00:00,XLV,128.71,129.6,128.61,128.96,9116224.0
2021-07-13 04:00:00,XLV,128.8,129.2552,128.525,128.84,9713682.0
2021-07-14 04:00:00,XLV,129.13,129.24,128.49,128.72,7511585.0
2021-07-15 04:00:00,XLV,128.03,128.59,127.48,128.27,8773535.0
2021-07-16 04:00:00,XLV,128.6,129.085,128.18,128.62,6531464.0
2021-07-19 04:00:00,XLV,127.78,128.39,126.23,127.27,19498920.0
2021-07-20 04:00:00,XLV,127.68,129.55,127.68,128.82,15081336.0
2021-07-21 04:00:00,XLV,129.34,129.38,127.64,129.03,8230028.0
2021-07-22 04:00:00,XLV,129.14,129.98,128.79,129.98,9278867.0
2021-07-23 04:00:00,XLV,130.53,131.61,130.37,131.48,8326529.0
2021-07-26 04:00:00,XLV,131.11,131.49,130.1999,130.63,6650109.0
2021-07-27 04:00:00,XLV,130.45,131.24,130.105,131.24,9566043.0
2021-07-28 04:00:00,XLV,131.05,132.09,130.715,131.71,7407645.0
2021-07-29 04:00:00,XLV,132.14,132.23,131.64,132.03,5662818.0
2021-07-30 04:00:00,XLV,131.81,132.635,131.63,132.15,6634362.0
2021-08-02 04:00:00,XLV,132.67,132.85,131.94,132.33,8366436.0
2021-08-03 04:00:00,XLV,132.39,134.21,132.3,134.17,7701800.0
2021-08-04 04:00:00,XLV,133.65,134.47,133.43,133.6,8322214.0
2021-08-05 04:00:00,XLV,133.5,133.52,132.045,133.05,8240873.0
2021-08-06 04:00:00,XLV,132.99,133.11,132.09,132.94,6923733.0
2021-08-09 04:00:00,XLV,133.13,133.7,133.03,133.45,9852525.0
2021-08-10 04:00:00,XLV,133.52,133.79,132.625,133.14,5832607.0
2021-08-11 04:00:00,XLV,133.35,133.56,131.71,131.82,14512544.0
2021-08-12 04:00:00,XLV,131.95,132.97,131.86,132.86,8220335.0
2021-08-13 04:00:00,XLV,133.19,133.72,133.03,133.69,7923108.0
2021-08-16 04:00:00,XLV,133.69,135.23,133.23,135.21,8404315.0
2021-08-17 04:00:00,XLV,134.85,136.81,134.775,136.81,13874827.0
2021-08-18 04:00:00,XLV,136.63,136.78,134.65,134.73,12427698.0
2021-08-19 04:00:00,XLV,133.84,136.04,133.8,135.34,11669503.0
2021-08-20 04:00:00,XLV,135.47,136.52,135.0,136.11,7252909.0
2021-08-23 04:00:00,XLV,136.88,136.98,136.12,136.16,8471263.0
2021-08-24 04:00:00,XLV,136.16,136.18,135.29,135.68,6548195.0
2021-08-25 04:00:00,XLV,135.55,135.6217,134.75,135.31,6918537.0
2021-08-26 04:00:00,XLV,135.39,135.69,134.52,134.78,5972119.0
2021-08-27 04:00:00,XLV,135.08,135.45,134.41,134.63,8679232.0
2021-08-30 04:00:00,XLV,134.51,135.88,134.5,135.39,6417153.0
2021-08-31 04:00:00,XLV,135.42,136.05,134.73,135.21,9299100.0
2021-09-01 04:00:00,XLV,135.32,135.44,133.965,135.25,10571193.0
2021-09-02 04:00:00,XLV,135.75,136.72,135.6,136.7,6848211.0
2021-09-03 04:00:00,XLV,136.56,137.045,135.91,136.85,5632771.0
2021-09-07 04:00:00,XLV,136.34,136.56,135.16,136.05,8781920.0
2021-09-08 04:00:00,XLV,135.78,136.21,135.42,135.99,6986150.0
2021-09-09 04:00:00,XLV,135.8,136.11,134.34,134.42,8905636.0
2021-09-10 04:00:00,XLV,134.9,135.02,133.12,133.19,10561623.0
2021-09-13 04:00:00,XLV,133.89,133.97,131.7,132.37,11702217.0
2021-09-14 04:00:00,XLV,132.99,133.3,132.12,132.35,10467530.0
2021-09-15 04:00:00,XLV,132.18,133.83,131.98,133.21,10325277.0
2021-09-16 04:00:00,XLV,133.38,133.63,131.96,132.87,10519436.0
2021-09-17 04:00:00,XLV,132.76,133.11,132.13,133.0,13541430.0
2021-09-20 04:00:00,XLV,131.03,132.32,130.01,131.15,17245017.0
2021-09-21 04:00:00,XLV,131.75,132.7,131.33,131.35,11741913.0
2021-09-22 04:00:00,XLV,131.74,132.2321,130.94,131.57,11964144.0
2021-09-23 04:00:00,XLV,131.87,133.29,131.77,132.52,10366547.0
2021-09-24 04:00:00,XLV,132.3,132.79,131.7,131.98,6962579.0
2021-09-27 04:00:00,XLV,131.6,131.76,129.82,130.1,11631377.0
2021-09-28 04:00:00,XLV,129.27,129.271,127.43,127.87,17433739.0
2021-09-29 04:00:00,XLV,128.44,129.48,128.18,128.88,11171392.0
2021-09-30 04:00:00,XLV,129.31,130.12,127.19,127.3,21674401.0
2021-10-01 04:00:00,XLV,127.47,127.93,125.28,127.33,23188944.0
2021-10-04 04:00:00,XLV,126.81,127.46,124.76,125.39,27580669.0
2021-10-05 04:00:00,XLV,125.9,127.42,125.73,126.14,19152027.0
2021-10-06 04:00:00,XLV,125.44,126.02,124.5,125.91,21322290.0
2021-10-07 04:00:00,XLV,126.78,128.4,126.54,127.58,15656657.0
2021-10-08 04:00:00,XLV,127.76,128.0,126.68,126.94,9557182.0
2021-10-11 04:00:00,XLV,126.83,127.5,125.91,125.95,7843732.0
2021-10-12 04:00:00,XLV,126.35,126.48,125.025,125.34,13007521.0
2021-10-13 04:00:00,XLV,125.55,126.105,124.765,125.54,10610423.0
2021-10-14 04:00:00,XLV,126.84,127.84,126.84,127.34,8857911.0
