Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2006-05-15,SPY,89.5071792602539,129.5,129.74000549316406,128.61000061035156,128.7899932861328,84029300
2006-05-16,SPY,89.37588500976562,129.30999755859375,130.0,129.00999450683594,129.75999450683594,62137600
2006-05-17,SPY,87.67559051513672,126.8499984741211,129.10000610351562,126.7699966430664,128.6699981689453,144789500
2006-05-18,SPY,87.23324584960938,126.20999908447266,127.75,126.11000061035156,127.3499984741211,87906300
2006-05-19,SPY,87.8484115600586,127.0999984741211,127.48999786376953,125.80000305175781,126.87000274658203,124309400
2006-05-22,SPY,87.17794799804688,126.12999725341797,127.16999816894531,125.5,126.27999877929688,110852800
2006-05-23,SPY,86.51441192626953,125.16999816894531,127.62999725341797,125.16999816894531,127.18000030517578,92006500
2006-05-24,SPY,87.2055892944336,126.16999816894531,126.88999938964844,124.76000213623047,125.68000030517578,168405000
2006-05-25,SPY,88.28382110595703,127.7300033569336,127.7300033569336,126.43000030517578,126.91999816894531,78977900
2006-05-26,SPY,88.73307037353516,128.3800048828125,128.3800048828125,127.51000213623047,128.00999450683594,62989700
2006-05-30,SPY,87.15721893310547,126.0999984741211,128.0,126.05000305175781,127.97000122070312,72419900
2006-05-31,SPY,88.13175964355469,127.51000213623047,127.51000213623047,126.19999694824219,126.62000274658203,86926200
2006-06-01,SPY,88.97501373291016,128.72999572753906,128.94000244140625,127.2699966430664,127.37999725341797,73721700
2006-06-02,SPY,89.16165161132812,129.0,129.42999267578125,128.32000732421875,129.25,91702600
2006-06-05,SPY,87.86219024658203,127.12000274658203,128.86000061035156,126.7699966430664,128.85000610351562,86105100
2006-06-06,SPY,87.64794921875,126.80999755859375,127.37999725341797,125.76000213623047,127.20999908447266,130498600
2006-06-07,SPY,86.99132537841797,125.86000061035156,127.6500015258789,125.79000091552734,126.91000366210938,108599400
2006-06-08,SPY,86.91529083251953,125.75,126.5,123.87000274658203,125.58000183105469,204957200
2006-06-09,SPY,86.63882446289062,125.3499984741211,126.95999908447266,125.29000091552734,126.36000061035156,94972200
2006-06-12,SPY,85.69886016845703,123.98999786376953,125.93000030517578,123.81999969482422,125.87999725341797,95815900
2006-06-13,SPY,84.70358276367188,122.55000305175781,124.83999633789062,122.55000305175781,123.73999786376953,185688800
2006-06-14,SPY,85.36013793945312,123.5,123.62999725341797,122.33999633789062,122.83999633789062,163566400
2006-06-15,SPY,87.1710433959961,126.12000274658203,126.36000061035156,123.86000061035156,123.94999694824219,134057000
2006-06-16,SPY,86.53585052490234,124.6500015258789,125.55999755859375,124.45999908447266,125.29000091552734,94253500
2006-06-19,SPY,85.85546112060547,123.66999816894531,125.4800033569336,123.55000305175781,125.4000015258789,95804400
2006-06-20,SPY,86.14704132080078,124.08999633789062,124.80999755859375,123.72000122070312,124.01000213623047,65494700
2006-06-21,SPY,86.78573608398438,125.01000213623047,125.69999694824219,123.95999908447266,124.0,75008200
2006-06-22,SPY,86.40387725830078,124.45999908447266,125.05999755859375,124.04000091552734,124.94999694824219,74566100
2006-06-23,SPY,86.39002227783203,124.44000244140625,125.30000305175781,124.02999877929688,124.33000183105469,54107000
2006-06-26,SPY,86.77186584472656,124.98999786376953,125.05999755859375,124.25,124.54000091552734,37899600
2006-06-27,SPY,86.0220947265625,123.91000366210938,125.29000091552734,123.7699966430664,125.01000213623047,69780200
2006-06-28,SPY,86.605224609375,124.75,124.7699966430664,123.6500015258789,124.19000244140625,62368100
2006-06-29,SPY,88.3547134399414,127.2699966430664,127.3499984741211,125.16999816894531,125.19999694824219,110634800
2006-06-30,SPY,88.36162567138672,127.27999877929688,127.66000366210938,126.95999908447266,127.54000091552734,54227800
2006-07-03,SPY,88.72261810302734,127.80000305175781,128.00999450683594,127.30999755859375,127.43000030517578,23914000
2006-07-05,SPY,88.21585083007812,127.06999969482422,127.44999694824219,126.5199966430664,127.29000091552734,69653400
2006-07-06,SPY,88.47273254394531,127.44000244140625,127.8499984741211,127.08000183105469,127.19999694824219,50100300
2006-07-07,SPY,87.89652252197266,126.61000061035156,127.55999755859375,126.29000091552734,127.19000244140625,81626500
2006-07-10,SPY,88.0631103515625,126.8499984741211,127.43000030517578,126.41000366210938,126.94000244140625,60964100
2006-07-11,SPY,88.45191192626953,127.41000366210938,127.41000366210938,125.94000244140625,126.61000061035156,73640800
2006-07-12,SPY,87.50775146484375,126.05000305175781,127.4000015258789,125.72000122070312,127.1500015258789,82561300
2006-07-13,SPY,86.08456420898438,124.0,125.68000030517578,124.0,125.44999694824219,102405700
2006-07-14,SPY,85.75131225585938,123.5199966430664,124.26000213623047,122.83000183105469,124.12999725341797,103242500
2006-07-17,SPY,85.62635803222656,123.33999633789062,124.0999984741211,123.1500015258789,123.5199966430664,81159000
2006-07-18,SPY,86.06372833251953,123.97000122070312,124.05000305175781,122.38999938964844,123.70999908447266,122771000
2006-07-19,SPY,87.2578125,125.69000244140625,126.26000213623047,123.72000122070312,124.18000030517578,133565300
2006-07-20,SPY,86.66077423095703,124.83000183105469,126.30000305175781,124.66000366210938,126.12000274658203,112259800
2006-07-21,SPY,86.04984283447266,123.94999694824219,125.19000244140625,123.81999969482422,125.1500015258789,101560000
2006-07-24,SPY,87.61882781982422,126.20999908447266,126.31999969482422,124.44000244140625,124.44000244140625,92884000
2006-07-25,SPY,87.93122863769531,126.66000366210938,127.30000305175781,125.72000122070312,125.9800033569336,95480700
2006-07-26,SPY,88.04924011230469,126.83000183105469,127.44999694824219,126.18000030517578,126.58999633789062,84525800
2006-07-27,SPY,87.96592712402344,126.70999908447266,127.69000244140625,126.19999694824219,127.37999725341797,87257100
2006-07-28,SPY,88.84757232666016,127.9800033569336,128.13999938964844,126.86000061035156,127.04000091552734,82137000
2006-07-31,SPY,88.75736236572266,127.8499984741211,127.95999908447266,127.44999694824219,127.66000366210938,49593100
2006-08-01,SPY,88.31997680664062,127.22000122070312,127.37999725341797,126.5999984741211,127.33999633789062,65225600
2006-08-02,SPY,88.91703796386719,128.0800018310547,128.4600067138672,127.55000305175781,127.58000183105469,64770900
2006-08-03,SPY,89.15309143066406,128.4199981689453,128.5500030517578,127.1500015258789,127.33999633789062,63693800
2006-08-04,SPY,89.00031280517578,128.1999969482422,129.42999267578125,127.4800033569336,129.0800018310547,96294200
2006-08-07,SPY,88.79205322265625,127.9000015258789,128.0800018310547,127.4000015258789,127.9000015258789,45377300
2006-08-08,SPY,88.45191192626953,127.41000366210938,128.4600067138672,126.94999694824219,128.08999633789062,90901300
2006-08-09,SPY,88.15335083007812,126.9800033569336,128.60000610351562,126.61000061035156,128.17999267578125,78910600
2006-08-10,SPY,88.42413330078125,127.37000274658203,127.5,126.27999877929688,126.58000183105469,69322300
2006-08-11,SPY,88.17418670654297,127.01000213623047,127.19999694824219,126.38999938964844,127.16999816894531,47482200
2006-08-14,SPY,88.24364471435547,127.11000061035156,128.16000366210938,126.91999816894531,127.62999725341797,57839000
2006-08-15,SPY,89.29883575439453,128.6300048828125,128.8699951171875,127.9000015258789,128.25,68143000
2006-08-16,SPY,90.04168701171875,129.6999969482422,129.88999938964844,129.0399932861328,129.32000732421875,71737600
2006-08-17,SPY,90.27075958251953,130.02999877929688,130.3699951171875,129.49000549316406,129.5800018310547,70992800
2006-08-18,SPY,90.7289810180664,130.69000244140625,130.69000244140625,129.58999633789062,130.19000244140625,58288400
2006-08-21,SPY,90.34020233154297,130.1300048828125,130.27999877929688,129.8000030517578,130.17999267578125,42133600
2006-08-22,SPY,90.333251953125,130.1199951171875,130.52000427246094,129.67999267578125,129.99000549316406,60839900
2006-08-23,SPY,90.08334350585938,129.75999450683594,130.44000244140625,129.19000244140625,130.17999267578125,66592100
2006-08-24,SPY,90.00694274902344,129.64999389648438,130.10000610351562,129.39999389648438,129.99000549316406,57983000
2006-08-25,SPY,90.11804962158203,129.80999755859375,130.25,129.5500030517578,129.63999938964844,41756000
2006-08-28,SPY,90.54850006103516,130.42999267578125,130.82000732421875,129.63999938964844,129.64999389648438,52681500
