Date,Ticker,Open,High,Low,Close,Volume
2021-05-14 04:00:00,XLK,67.27,68.2225,67.14,67.99,16877210.0
2021-05-17 04:00:00,XLK,67.59,67.61,66.875,67.49,16320978.0
2021-05-18 04:00:00,XLK,67.685,67.825,66.905,66.95,11777418.0
2021-05-19 04:00:00,XLK,65.91,67.235,65.75,67.185,30651784.0
2021-05-20 04:00:00,XLK,67.455,68.6975,67.445,68.47,16881184.0
2021-05-21 04:00:00,XLK,68.82,68.885,68.0325,68.095,14212344.0
2021-05-24 04:00:00,XLK,68.66,69.545,68.625,69.305,13286288.0
2021-05-25 04:00:00,XLK,69.585,69.745,69.17,69.325,11324060.0
2021-05-26 04:00:00,XLK,69.425,69.625,69.095,69.32,13358966.0
2021-05-27 04:00:00,XLK,69.26,69.545,68.94,68.955,11395554.0
2021-05-28 04:00:00,XLK,69.305,69.6,69.165,69.2,9252728.0
2021-06-01 04:00:00,XLK,69.51,69.585,68.735,68.86,12972894.0
2021-06-02 04:00:00,XLK,69.0,69.615,68.87,69.335,10139178.0
2021-06-03 04:00:00,XLK,68.775,69.05,68.27,68.69,12757450.0
2021-06-04 04:00:00,XLK,69.11,70.0897,69.11,70.01,11230902.0
2021-06-07 04:00:00,XLK,69.95,70.075,69.6525,69.995,11827264.0
2021-06-08 04:00:00,XLK,70.33,70.625,69.805,70.0,8932960.0
2021-06-09 04:00:00,XLK,70.34,70.46,70.01,70.05,9792576.0
2021-06-10 04:00:00,XLK,70.195,70.74,69.945,70.565,11310640.0
2021-06-11 04:00:00,XLK,70.655,70.985,70.59,70.985,12129066.0
2021-06-14 04:00:00,XLK,71.055,71.71,70.765,71.705,11482244.0
2021-06-15 04:00:00,XLK,71.65,71.65,71.135,71.265,15143306.0
2021-06-16 04:00:00,XLK,71.4,71.535,70.1825,70.88,19230210.0
2021-06-17 04:00:00,XLK,70.675,71.9942,70.675,71.7,15905116.0
2021-06-18 04:00:00,XLK,71.355,71.635,70.96,71.045,20873142.0
2021-06-21 04:00:00,XLK,70.945,71.715,70.485,71.675,12328510.0
2021-06-22 04:00:00,XLK,71.63,72.365,71.55,72.325,9281104.0
2021-06-23 04:00:00,XLK,72.335,72.4975,72.085,72.245,8316512.0
2021-06-24 04:00:00,XLK,72.71,72.9213,72.555,72.7,12348746.0
2021-06-25 04:00:00,XLK,72.765,72.82,72.495,72.615,14424712.0
2021-06-28 04:00:00,XLK,72.915,73.46,72.9,73.375,12597050.0
2021-06-29 04:00:00,XLK,73.415,73.945,73.245,73.91,9887310.0
2021-06-30 04:00:00,XLK,73.795,74.01,73.6,73.83,11056978.0
2021-07-01 04:00:00,XLK,73.73,73.955,73.455,73.955,11589486.0
2021-07-02 04:00:00,XLK,74.31,75.0075,74.29,74.93,12827004.0
2021-07-06 04:00:00,XLK,75.09,75.57,74.495,75.215,11933366.0
2021-07-07 04:00:00,XLK,75.695,75.78,75.02,75.625,15050612.0
2021-07-08 04:00:00,XLK,74.435,75.1175,74.1,74.91,17207858.0
2021-07-09 04:00:00,XLK,74.82,75.67,74.71,75.6,9812024.0
2021-07-12 04:00:00,XLK,75.9,75.935,75.415,75.66,9788222.0
2021-07-13 04:00:00,XLK,75.53,76.52,75.465,75.97,15239224.0
2021-07-14 04:00:00,XLK,76.58,76.92,76.195,76.53,12979704.0
2021-07-15 04:00:00,XLK,76.44,76.5,75.495,75.9,12555004.0
2021-07-16 04:00:00,XLK,76.05,76.41,75.075,75.15,15116904.0
2021-07-19 04:00:00,XLK,74.255,74.4595,73.685,74.115,24335654.0
2021-07-20 04:00:00,XLK,74.485,75.63,74.055,75.215,14749900.0
2021-07-21 04:00:00,XLK,75.185,75.955,75.045,75.94,12281280.0
2021-07-22 04:00:00,XLK,76.1,76.559,76.1,76.5,9613936.0
2021-07-23 04:00:00,XLK,76.84,77.2975,76.565,77.26,12614784.0
2021-07-26 04:00:00,XLK,77.065,77.3575,76.775,77.22,9076930.0
2021-07-27 04:00:00,XLK,77.125,77.15,75.525,76.49,18147294.0
2021-07-28 04:00:00,XLK,76.515,76.7975,75.665,76.395,13987824.0
2021-07-29 04:00:00,XLK,76.315,77.01,76.305,76.75,12030696.0
2021-07-30 04:00:00,XLK,76.26,76.78,76.24,76.7,10149456.0
2021-08-02 04:00:00,XLK,77.045,77.15,76.32,76.425,12205870.0
2021-08-03 04:00:00,XLK,76.565,76.955,75.945,76.915,10782026.0
2021-08-04 04:00:00,XLK,76.855,77.26,76.61,77.07,11322782.0
2021-08-05 04:00:00,XLK,77.21,77.52,76.98,77.495,6674662.0
2021-08-06 04:00:00,XLK,77.225,77.52,77.205,77.43,7602836.0
2021-08-09 04:00:00,XLK,77.52,77.66,77.105,77.18,7198130.0
2021-08-10 04:00:00,XLK,77.32,77.39,76.4025,76.625,10421348.0
2021-08-11 04:00:00,XLK,76.89,77.03,76.245,76.635,10832258.0
2021-08-12 04:00:00,XLK,76.555,77.12,76.24,77.075,6948712.0
2021-08-13 04:00:00,XLK,77.125,77.515,77.04,77.495,5631218.0
2021-08-16 04:00:00,XLK,77.31,77.855,76.655,77.845,9494214.0
2021-08-17 04:00:00,XLK,77.37,77.495,76.7215,77.2,19052668.0
2021-08-18 04:00:00,XLK,77.02,77.365,76.05,76.135,13481182.0
2021-08-19 04:00:00,XLK,75.715,77.165,75.605,76.88,19291344.0
