Date,Ticker,Open,High,Low,Close,Volume
2021-05-14 04:00:00,V,225.82,227.51,224.92,226.94,4907180.0
2021-05-17 04:00:00,V,226.18,227.16,225.315,226.44,5654041.0
2021-05-18 04:00:00,V,228.39,229.1799,225.43,225.57,6997313.0
2021-05-19 04:00:00,V,222.76,224.85,221.7941,224.59,9449278.0
2021-05-20 04:00:00,V,225.44,227.6,225.24,226.44,7569385.0
2021-05-21 04:00:00,V,226.88,229.31,226.5518,226.77,5846317.0
2021-05-24 04:00:00,V,227.95,230.11,227.63,229.32,4111077.0
2021-05-25 04:00:00,V,229.9,230.19,228.42,229.02,4785867.0
2021-05-26 04:00:00,V,228.05,229.35,226.38,227.07,4390567.0
2021-05-27 04:00:00,V,227.76,228.42,226.37,226.86,6075155.0
2021-05-28 04:00:00,V,227.59,229.43,227.148,227.3,5912076.0
2021-06-01 04:00:00,V,229.44,230.08,226.28,226.63,5273927.0
2021-06-02 04:00:00,V,229.22,233.11,228.78,229.66,9213716.0
2021-06-03 04:00:00,V,229.0,230.39,227.77,228.11,6466054.0
2021-06-04 04:00:00,V,229.35,230.7,228.73,230.14,5160523.0
2021-06-07 04:00:00,V,232.85,234.68,230.08,231.32,5530881.0
2021-06-08 04:00:00,V,232.15,232.85,230.16,232.05,4285308.0
2021-06-09 04:00:00,V,232.5,234.85,232.12,232.31,4749259.0
2021-06-10 04:00:00,V,233.1,234.26,232.1306,233.95,4536201.0
2021-06-11 04:00:00,V,234.39,235.44,233.7079,234.96,5460603.0
2021-06-14 04:00:00,V,234.7,235.22,231.5709,234.08,5906022.0
2021-06-15 04:00:00,V,234.44,234.8,232.62,232.98,7205268.0
2021-06-16 04:00:00,V,233.62,234.18,228.0,229.6,8998348.0
2021-06-17 04:00:00,V,229.21,233.34,229.21,232.15,7005483.0
2021-06-18 04:00:00,V,230.45,232.18,229.2209,230.41,9857508.0
2021-06-21 04:00:00,V,231.45,235.01,230.4,234.32,7399772.0
2021-06-22 04:00:00,V,234.3,236.09,233.24,235.93,8970803.0
2021-06-23 04:00:00,V,235.45,235.92,233.94,234.68,6955197.0
2021-06-24 04:00:00,V,237.0,238.25,235.41,236.24,4744417.0
2021-06-25 04:00:00,V,236.4,238.48,236.32,237.32,7925114.0
2021-06-28 04:00:00,V,238.0,238.37,231.86,234.09,9415239.0
2021-06-29 04:00:00,V,234.57,236.52,234.15,235.95,11992039.0
2021-06-30 04:00:00,V,235.11,236.4,233.82,233.82,7916435.0
2021-07-01 04:00:00,V,234.2,236.25,234.0499,235.15,5421235.0
2021-07-02 04:00:00,V,235.83,238.78,235.82,238.63,4460657.0
2021-07-06 04:00:00,V,239.5,240.61,237.21,239.6,8210779.0
2021-07-07 04:00:00,V,240.26,241.04,238.3,240.0,4412698.0
2021-07-08 04:00:00,V,236.97,237.065,234.55,236.61,6526379.0
2021-07-09 04:00:00,V,238.76,239.45,237.421,238.47,5717229.0
2021-07-12 04:00:00,V,237.58,238.505,237.27,237.87,7142898.0
2021-07-13 04:00:00,V,238.25,242.48,238.25,242.35,8159148.0
2021-07-14 04:00:00,V,243.22,246.81,242.82,245.99,8800962.0
2021-07-15 04:00:00,V,245.31,248.8,245.31,248.55,10284388.0
2021-07-16 04:00:00,V,249.99,250.46,247.52,248.12,8829196.0
2021-07-19 04:00:00,V,243.99,244.45,238.9,240.41,11614421.0
2021-07-20 04:00:00,V,240.64,244.21,239.51,242.7,7007223.0
2021-07-21 04:00:00,V,243.29,246.9,242.3,243.66,11308637.0
2021-07-22 04:00:00,V,243.78,245.3489,243.15,244.14,10392581.0
2021-07-23 04:00:00,V,246.76,250.01,246.76,249.02,6886947.0
2021-07-26 04:00:00,V,249.21,250.36,247.7,250.25,4977542.0
2021-07-27 04:00:00,V,249.19,252.67,248.22,250.93,7141316.0
2021-07-28 04:00:00,V,250.05,251.5,245.91,246.94,9155405.0
2021-07-29 04:00:00,V,248.11,250.38,247.095,247.92,7495335.0
2021-07-30 04:00:00,V,247.21,248.46,246.0,246.39,5804738.0
2021-08-02 04:00:00,V,246.24,247.83,238.37,239.78,9989546.0
2021-08-03 04:00:00,V,240.63,241.39,234.03,237.09,9838976.0
2021-08-04 04:00:00,V,237.0,237.55,235.05,236.67,8171754.0
2021-08-05 04:00:00,V,236.61,240.25,236.43,240.21,5337491.0
2021-08-06 04:00:00,V,240.0,242.6,239.86,241.4,4509702.0
2021-08-09 04:00:00,V,241.75,242.18,238.05,240.0,5226949.0
2021-08-10 04:00:00,V,240.51,241.34,235.56,238.07,7186021.0
2021-08-11 04:00:00,V,238.08,238.36,234.58,235.06,7375688.0
2021-08-12 04:00:00,V,233.89,234.11,231.02,231.79,9868851.0
2021-08-13 04:00:00,V,232.0,233.27,231.4,232.65,5445425.0
2021-08-16 04:00:00,V,232.21,235.48,230.2,235.36,7576703.0
2021-08-17 04:00:00,V,235.0,235.665,233.22,234.53,6849034.0
2021-08-18 04:00:00,V,233.92,234.35,231.47,231.63,4992683.0
2021-08-19 04:00:00,V,229.04,232.43,228.9,231.57,5658094.0
2021-08-20 04:00:00,V,231.87,232.16,230.3,231.36,5522544.0
2021-08-23 04:00:00,V,232.7,234.65,232.0,234.14,6342019.0
2021-08-24 04:00:00,V,235.04,236.19,233.95,234.24,5074720.0
2021-08-25 04:00:00,V,235.0,235.0,232.0805,232.59,5277076.0
2021-08-26 04:00:00,V,232.13,232.63,230.15,230.52,5889143.0
2021-08-27 04:00:00,V,231.02,233.0525,230.23,232.69,6368977.0
2021-08-30 04:00:00,V,232.69,233.67,229.92,231.23,6448011.0
2021-08-31 04:00:00,V,230.91,231.84,228.66,229.1,9405086.0
2021-09-01 04:00:00,V,229.1,230.78,228.77,230.12,8177611.0
2021-09-02 04:00:00,V,230.43,230.55,221.96,224.18,19717015.0
2021-09-03 04:00:00,V,224.0,227.3,223.3501,225.11,11524122.0
2021-09-07 04:00:00,V,226.74,228.0,225.86,226.27,9955062.0
2021-09-08 04:00:00,V,227.38,230.2225,227.04,229.09,10652636.0
2021-09-09 04:00:00,V,229.31,230.0,227.1,227.49,5853038.0
2021-09-10 04:00:00,V,229.85,230.04,224.82,224.91,6715397.0
2021-09-13 04:00:00,V,225.53,227.2,223.411,224.63,6919666.0
2021-09-14 04:00:00,V,225.0,225.81,222.279,223.03,6685390.0
2021-09-15 04:00:00,V,222.52,224.835,221.36,223.81,6640354.0
2021-09-16 04:00:00,V,223.86,225.2,222.75,224.33,5927210.0
2021-09-17 04:00:00,V,222.45,223.7,219.3,221.75,13833000.0
2021-09-20 04:00:00,V,216.96,220.5,216.31,220.05,8822592.0
2021-09-21 04:00:00,V,220.75,222.17,218.98,220.17,7033629.0
2021-09-22 04:00:00,V,221.4,224.1,221.1,222.75,6005862.0
2021-09-23 04:00:00,V,225.0,228.7,224.36,228.31,7952748.0
2021-09-24 04:00:00,V,228.93,231.95,228.62,231.59,6396744.0
2021-09-27 04:00:00,V,231.72,233.33,228.77,229.6,6817067.0
2021-09-28 04:00:00,V,228.87,228.87,224.0,225.56,6951365.0
2021-09-29 04:00:00,V,226.8,229.02,226.09,226.68,6432682.0
2021-09-30 04:00:00,V,227.58,228.7855,222.63,222.75,7223011.0
2021-10-01 04:00:00,V,224.17,231.56,223.47,230.46,7925368.0
2021-10-04 04:00:00,V,230.0,230.33,220.81,224.73,10283388.0
2021-10-05 04:00:00,V,225.48,227.38,223.92,224.28,5780199.0
2021-10-06 04:00:00,V,222.04,226.62,221.25,226.51,5420940.0
2021-10-07 04:00:00,V,228.91,231.16,228.49,230.55,6561920.0
2021-10-08 04:00:00,V,231.0,232.7335,230.18,230.27,3815012.0
2021-10-11 04:00:00,V,230.01,230.315,224.87,225.11,5620197.0
2021-10-12 04:00:00,V,225.56,226.22,222.92,224.05,5448215.0
2021-10-13 04:00:00,V,223.13,225.86,218.63,222.46,9077425.0
2021-10-14 04:00:00,V,224.12,225.65,223.06,225.18,5578744.0
2021-10-15 04:00:00,V,227.22,231.09,226.73,230.99,6355055.0
2021-10-18 04:00:00,V,230.18,232.76,228.143,230.65,5580210.0
2021-10-19 04:00:00,V,231.95,233.64,230.68,233.52,4409660.0
2021-10-20 04:00:00,V,233.455,233.8,231.31,231.42,5401813.0
2021-10-21 04:00:00,V,230.7,230.83,226.3,230.24,5982197.0
2021-10-22 04:00:00,V,230.29,232.82,228.71,231.23,3788001.0
2021-10-25 04:00:00,V,233.45,234.86,232.29,233.88,4938664.0
2021-10-26 04:00:00,V,235.53,236.96,231.33,231.82,7811623.0
2021-10-27 04:00:00,V,224.75,224.75,215.66,215.78,22958064.0
2021-10-28 04:00:00,V,219.25,219.99,209.01,209.84,23192507.0
2021-10-29 04:00:00,V,209.21,213.665,208.54,211.77,14329821.0
2021-11-01 04:00:00,V,213.49,215.25,211.45,212.46,13210298.0
2021-11-02 04:00:00,V,213.16,213.35,207.82,209.14,14688722.0
2021-11-03 04:00:00,V,209.69,210.15,206.73,208.1,11479964.0
2021-11-04 04:00:00,V,209.16,212.3593,207.87,208.78,11368187.0
2021-11-05 04:00:00,V,211.95,217.625,211.36,216.67,14273638.0
2021-11-08 05:00:00,V,218.37,221.61,218.15,220.49,13500101.0
2021-11-09 05:00:00,V,219.69,220.41,212.915,213.39,11535021.0
2021-11-10 05:00:00,V,213.55,216.95,213.33,215.56,9988587.0
2021-11-11 05:00:00,V,216.47,216.78,210.16,210.42,13546919.0
2021-11-12 05:00:00,V,211.5,213.58,211.434,212.09,7660450.0
2021-11-15 05:00:00,V,213.62,216.4,211.81,212.3,9591233.0
2021-11-16 05:00:00,V,212.16,215.65,211.66,215.18,8719577.0
2021-11-17 05:00:00,V,205.95,207.31,199.46,205.06,38379567.0
2021-11-18 05:00:00,V,206.5,207.87,201.27,203.33,18292164.0
2021-11-19 05:00:00,V,202.04,203.5,199.85,200.86,18013726.0
2021-11-22 05:00:00,V,200.0,201.7,194.6,195.58,21186071.0
2021-11-23 05:00:00,V,196.97,198.92,194.38,198.49,14679103.0
2021-11-24 05:00:00,V,198.17,203.95,197.64,203.25,12013915.0
2021-11-26 05:00:00,V,193.32,199.19,192.55,197.65,10987553.0
2021-11-29 05:00:00,V,201.0,201.25,195.36,196.29,14483524.0
2021-11-30 05:00:00,V,195.27,197.66,192.56,193.77,16022982.0
2021-12-01 05:00:00,V,196.03,196.81,190.1,190.16,13213371.0
2021-12-02 05:00:00,V,192.0,199.435,191.85,198.29,13976279.0
2021-12-03 05:00:00,V,198.27,198.47,194.04,196.32,10660536.0
2021-12-06 05:00:00,V,198.77,204.22,197.74,202.68,10722095.0
2021-12-07 05:00:00,V,206.0,207.94,205.89,207.37,11827237.0
2021-12-08 05:00:00,V,207.66,209.48,205.71,208.99,11749206.0
2021-12-09 05:00:00,V,208.52,212.2,207.17,211.39,10176774.0
2021-12-10 05:00:00,V,211.9,214.25,210.86,213.4,8882718.0
2021-12-13 05:00:00,V,212.45,213.32,209.98,211.02,8844298.0
2021-12-14 05:00:00,V,210.73,213.37,208.45,209.98,8782274.0
2021-12-15 05:00:00,V,209.4,212.49,207.86,212.31,10892534.0
2021-12-16 05:00:00,V,215.29,216.27,211.61,214.37,8548404.0
2021-12-17 05:00:00,V,212.8,213.21,207.79,211.88,11663037.0
2021-12-20 05:00:00,V,209.09,209.77,206.86,208.74,9434414.0
2021-12-21 05:00:00,V,210.61,216.16,210.363,215.38,6993699.0
2021-12-22 05:00:00,V,213.85,218.94,213.85,217.96,6003398.0
2021-12-23 05:00:00,V,218.44,218.5174,216.62,216.62,4798217.0
2021-12-27 05:00:00,V,217.68,218.12,214.88,217.63,4819103.0
2021-12-28 05:00:00,V,216.01,219.73,215.58,218.05,4283621.0
2021-12-29 05:00:00,V,217.76,218.94,217.33,218.17,3223215.0
2021-12-30 05:00:00,V,217.97,219.15,217.15,217.87,3812844.0
2021-12-31 05:00:00,V,216.81,217.98,215.49,216.71,4723347.0
2022-01-03 05:00:00,V,217.52,222.06,217.0101,221.43,7696504.0
2022-01-04 05:00:00,V,222.0,226.79,221.81,222.46,10629274.0
2022-01-05 05:00:00,V,222.64,225.27,219.92,220.0,9594587.0
2022-01-06 05:00:00,V,217.8,221.91,217.55,219.75,7877498.0
2022-01-07 05:00:00,V,217.31,220.2,215.64,216.96,10702084.0
2022-01-10 05:00:00,V,213.975,214.2,206.5,211.97,11978564.0
2022-01-11 05:00:00,V,211.42,214.945,208.74,214.38,8803100.0
2022-01-12 05:00:00,V,214.48,217.58,213.8101,215.71,6923316.0
2022-01-13 05:00:00,V,216.85,220.48,214.655,215.0,8867716.0
2022-01-14 05:00:00,V,214.17,218.245,213.71,214.67,8838058.0
2022-01-18 05:00:00,V,215.88,216.905,214.33,215.71,9099883.0
2022-01-19 05:00:00,V,213.0,218.23,212.105,214.68,9399847.0
2022-01-20 05:00:00,V,214.72,219.603,213.94,214.35,8532719.0
2022-01-21 05:00:00,V,215.46,215.5998,205.82,205.93,16080186.0
2022-01-24 05:00:00,V,202.18,202.72,195.65,201.85,16071062.0
2022-01-25 05:00:00,V,199.62,205.38,196.99,202.0,12125533.0
2022-01-26 05:00:00,V,204.28,210.86,203.67,205.87,10817631.0
2022-01-27 05:00:00,V,209.5,210.96,205.85,206.15,12009810.0
2022-01-28 05:00:00,V,220.64,228.12,216.1,228.0,26425262.0
2022-01-31 05:00:00,V,225.55,226.38,222.05,226.17,12380639.0
2022-02-01 05:00:00,V,226.9,234.6101,226.42,232.36,12217202.0
2022-02-02 05:00:00,V,231.3,235.85,230.01,235.42,10590512.0
2022-02-03 05:00:00,V,233.04,233.49,230.55,231.54,9968000.0
2022-02-04 05:00:00,V,228.5,230.22,224.95,228.39,10848120.0
2022-02-07 05:00:00,V,228.0,229.92,226.01,227.16,5984549.0
2022-02-08 05:00:00,V,226.26,228.5,224.75,227.94,7542245.0
2022-02-09 05:00:00,V,230.13,233.15,230.12,230.87,7772795.0
2022-02-10 05:00:00,V,228.03,229.95,224.87,225.59,6794620.0
2022-02-11 05:00:00,V,227.25,229.1,223.54,224.69,7535206.0
2022-02-14 05:00:00,V,223.29,227.2601,222.81,225.34,8280829.0
2022-02-15 05:00:00,V,227.27,229.29,224.91,227.82,9461976.0
2022-02-16 05:00:00,V,227.5,229.88,225.595,228.82,9561287.0
2022-02-17 05:00:00,V,228.4,228.81,224.17,224.61,8131174.0
2022-02-18 05:00:00,V,224.6,225.74,221.84,222.69,8121159.0
2022-02-22 05:00:00,V,221.02,224.34,219.92,221.32,9928821.0
2022-02-23 05:00:00,V,222.84,224.28,215.42,215.95,8669920.0
2022-02-24 05:00:00,V,203.37,217.8626,201.45,217.3,13463301.0
2022-02-25 05:00:00,V,217.29,220.68,214.25,219.27,8463568.0
2022-02-28 05:00:00,V,216.0,218.65,213.24,216.12,8409382.0
2022-03-01 05:00:00,V,214.48,215.15,207.28,208.97,9317829.0
2022-03-02 05:00:00,V,206.9,210.54,206.19,208.48,8865706.0
2022-03-03 05:00:00,V,210.55,211.5,206.56,207.23,8610028.0
2022-03-04 05:00:00,V,205.0,206.37,196.86,200.29,10914620.0
2022-03-07 05:00:00,V,199.84,200.18,190.045,190.7,13412350.0
2022-03-08 05:00:00,V,190.01,196.42,186.67,191.71,11070893.0
2022-03-09 05:00:00,V,196.5,200.5,195.24,199.76,8457627.0
2022-03-10 05:00:00,V,196.9,199.94,196.3,197.97,7061604.0
2022-03-11 05:00:00,V,200.75,200.84,196.46,196.71,5432099.0
2022-03-14 04:00:00,V,198.42,204.43,198.16,200.33,7994657.0
2022-03-15 04:00:00,V,202.09,206.41,201.4,206.14,8277668.0
2022-03-16 04:00:00,V,210.0,213.665,207.0,211.87,9232292.0
2022-03-17 04:00:00,V,209.93,213.54,208.72,213.45,6668467.0
2022-03-18 04:00:00,V,211.7,219.26,210.29,219.11,14620818.0
2022-03-21 04:00:00,V,216.34,218.055,214.55,217.04,6101456.0
2022-03-22 04:00:00,V,217.84,219.57,217.175,218.47,6164942.0
2022-03-23 04:00:00,V,215.3,217.285,214.2,214.68,6007963.0
2022-03-24 04:00:00,V,214.99,217.66,214.0,217.31,5486991.0
2022-03-25 04:00:00,V,218.42,218.93,215.6875,218.43,5052523.0
2022-03-28 04:00:00,V,218.5,220.98,217.51,220.77,4316817.0
2022-03-29 04:00:00,V,224.84,228.81,223.78,228.12,8032486.0
2022-03-30 04:00:00,V,225.84,226.16,222.73,223.95,7084039.0
2022-03-31 04:00:00,V,223.91,225.92,220.44,221.77,10759520.0
2022-04-01 04:00:00,V,223.08,226.63,222.23,226.36,6559565.0
2022-04-04 04:00:00,V,225.76,229.24,224.96,227.74,8521645.0
2022-04-05 04:00:00,V,226.83,228.99,225.31,226.09,4657961.0
2022-04-06 04:00:00,V,222.78,222.87,218.62,219.01,7430023.0
2022-04-07 04:00:00,V,218.31,218.68,213.68,216.15,6995062.0
2022-04-08 04:00:00,V,214.81,219.405,213.08,216.98,5438734.0
2022-04-11 04:00:00,V,215.25,217.3,213.41,214.75,6942735.0
2022-04-12 04:00:00,V,216.5,216.99,210.7,211.4,7446590.0
2022-04-13 04:00:00,V,210.43,213.85,207.171,213.27,8052883.0
2022-04-14 04:00:00,V,214.27,215.95,212.53,212.79,8191575.0
2022-04-18 04:00:00,V,211.67,215.8319,211.52,213.17,4744430.0
2022-04-19 04:00:00,V,213.1,216.51,212.44,215.7,5028806.0
2022-04-20 04:00:00,V,218.66,220.8187,217.39,217.79,7178476.0
2022-04-21 04:00:00,V,219.51,223.92,215.35,216.45,8850268.0
2022-04-22 04:00:00,V,216.24,216.56,207.95,208.17,6201091.0
2022-04-25 04:00:00,V,206.35,210.5312,205.33,209.95,6839415.0
2022-04-26 04:00:00,V,206.98,208.56,201.1,201.1,8149685.0
2022-04-27 04:00:00,V,217.37,221.8,213.05,214.11,15955804.0
2022-04-28 04:00:00,V,220.4,224.93,219.27,220.66,10801088.0
2022-04-29 04:00:00,V,218.62,221.2008,212.35,213.13,7964954.0
2022-05-02 04:00:00,V,211.77,212.14,206.96,211.53,8803722.0
2022-05-03 04:00:00,V,213.61,213.61,206.27,208.56,6616908.0
2022-05-04 04:00:00,V,209.35,214.8,205.33,214.52,7191137.0
2022-05-05 04:00:00,V,212.27,214.58,203.07,205.24,7746414.0
2022-05-06 04:00:00,V,203.75,205.72,200.22,202.82,8825334.0
2022-05-09 04:00:00,V,200.05,200.75,192.08,193.0,10314141.0
2022-05-10 04:00:00,V,196.71,197.75,190.97,193.58,11016488.0
2022-05-11 04:00:00,V,193.49,198.32,191.4,196.72,9427340.0
2022-05-12 04:00:00,V,194.53,196.06,189.95,193.97,9308563.0
2022-05-13 04:00:00,V,197.0,200.54,196.5,199.23,6684482.0
2022-05-16 04:00:00,V,197.32,199.94,195.88,197.81,5161272.0
2022-05-17 04:00:00,V,202.85,204.8,200.15,204.0,7265568.0
2022-05-18 04:00:00,V,202.82,205.46,199.13,199.99,8748239.0
2022-05-19 04:00:00,V,196.35,200.42,193.31,197.37,9012392.0
2022-05-20 04:00:00,V,199.67,201.66,194.02,199.03,6966630.0
2022-05-23 04:00:00,V,200.88,207.96,200.77,207.56,12187430.0
2022-05-24 04:00:00,V,203.91,204.6729,199.03,202.63,7458655.0
2022-05-25 04:00:00,V,200.59,204.95,200.47,203.84,5457179.0
2022-05-26 04:00:00,V,205.11,209.74,204.67,208.55,9212253.0
2022-05-27 04:00:00,V,210.0,213.23,209.64,212.88,4900424.0
2022-05-31 04:00:00,V,210.38,214.35,209.11,212.17,9586408.0
